word	zipf	dom_pos	all_pos
switchmen	1.593	Noun	Noun
switchover	1.593	Noun	Noun
swith	1.593	#N/A	#N/A
switzerland	3.760	Name	Name|Noun
swivel	2.860	Verb	Verb|Noun
swiveled	1.769	Verb	Verb
swiveling	2.246	Verb	Verb|Name|Adjective
swivels	1.894	Verb	Verb
swizz	1.769	Verb	Verb|Name
swizzle	2.593	Noun	Noun|Verb|Name
swizzled	1.593	Verb	Verb
swizzles	1.593	Noun	Noun
swollen	3.512	Verb	Verb|Adjective
swoon	2.797	Verb	Verb|Noun
swooned	2.371	Verb	Verb|Name
swooning	2.246	Verb	Verb|Adjective|Noun
swoons	1.894	Verb	Verb
swoony	1.593	Adjective	Adjective
swoop	3.189	Verb	Verb|Noun
swooped	2.707	Verb	Verb
swooping	2.593	Verb	Verb|Name|Adjective
swoops	1.991	Verb	Verb|Noun
swoosh	2.406	Verb	Verb|Noun|Name
swooshing	2.246	Verb	Verb|Noun
swop	1.593	Verb	Verb
sword	4.418	Noun	Noun
swordfish	3.016	Noun	Noun
swordfisherman	1.593	Noun	Noun
swordmaker	1.593	Noun	Noun
swordplay	2.690	Noun	Noun|Verb
swords	3.636	Noun	Noun
swordsman	3.105	Noun	Noun|Name
swordsmanship	2.292	Noun	Noun
swordsmen	2.406	Noun	Noun
swordsmith	2.371	Noun	Noun
swordswoman	1.593	Noun	Noun
swore	3.942	Verb	Verb
sworn	3.986	Verb	Verb|Adjective
swot	1.593	Noun	Noun
swotting	1.593	Verb	Verb
swum	2.614	Verb	Verb
swung	3.364	Verb	Verb
sybarite	1.593	Noun	Noun
sycamore	2.982	Noun	Noun|Name
sycamores	1.593	Noun	Noun
syconia	1.593	Noun	Noun
sycophant	2.195	Noun	Noun|Adjective
sycophantic	1.769	Adjective	Adjective
sycophants	2.246	Noun	Noun
sydney	4.501	Name	Name|Noun
syed	3.161	Name	Name
syenite	1.593	Noun	Noun
syke	1.593	Name	Name
sykes	3.419	Name	Name|Noun|Verb
syl	1.593	Name	Name
syllable	2.925	Noun	Noun
syllables	2.915	Noun	Noun
syllabus	2.754	Noun	Noun
syllogism	2.137	Noun	Noun
syllogize	1.593	Verb	Verb
sylphid	1.593	Noun	Noun
sylvan	2.070	Adjective	Adjective
sylvester	3.231	Name	Name
sylvia	3.861	Name	Name|Noun
sylvian	1.593	Noun	Noun
sylvius	1.991	Name	Name
sym	1.593	Noun	Noun
symbiont	2.406	Noun	Noun|Verb
symbiosis	2.333	Noun	Noun
symbiote	1.593	Noun	Noun
symbiotic	2.634	Adjective	Adjective
symbol	3.934	Noun	Noun
symbolic	3.195	Adjective	Adjective
symbolically	2.593	Adverb	Adverb
symbolise	1.769	Verb	Verb
symbolised	1.593	Verb	Verb
symbolises	2.070	Verb	Verb
symbolism	2.872	Noun	Noun
symbolize	2.634	Verb	Verb
symbolized	2.070	Verb	Verb
symbolizes	2.690	Verb	Verb
symbolizing	2.070	Verb	Verb
symbology	1.769	Noun	Noun
symbols	3.402	Noun	Noun
symmetric	2.070	Adjective	Adjective
symmetrical	2.783	Adjective	Adjective
symmetries	1.593	Noun	Noun
symmetry	2.915	Noun	Noun
sympathectomy	2.137	Noun	Noun
sympathetic	3.582	Adjective	Adjective|Noun
sympathetically	1.894	Adverb	Adverb
sympathies	3.124	Noun	Noun
sympathique	1.593	Noun	Noun
sympathise	2.522	Verb	Verb
sympathised	1.593	Verb	Verb
sympathiser	1.593	Noun	Noun
sympathisers	1.769	Noun	Noun
sympathising	1.769	Verb	Verb
sympathize	3.195	Verb	Verb
sympathized	1.769	Verb	Verb
sympathizer	2.496	Noun	Noun
sympathizers	2.406	Noun	Noun
sympathizes	1.991	Verb	Verb
sympathizing	1.991	Verb	Verb
sympathomimetic	1.894	Noun	Noun|Adjective
sympathy	3.922	Noun	Noun
symphonic	2.654	Adjective	Adjective
symphonies	2.614	Noun	Noun
symphony	3.552	Noun	Noun|Name
symphysis	1.593	Noun	Noun
symposium	2.848	Noun	Noun
symposiums	1.593	Noun	Noun
symptom	3.279	Noun	Noun
symptomatic	2.769	Adjective	Adjective
symptomology	1.593	Noun	Noun
symptoms	3.902	Noun	Noun
syn	1.894	Name	Name|Noun
synagogue	2.991	Noun	Noun
synagogues	2.292	Noun	Noun
synapse	2.872	Noun	Noun|Name|Verb
synapses	2.406	Noun	Noun|Verb
synaptic	2.690	Adjective	Adjective
sync	3.520	Noun	Noun|Name
synced	2.195	Verb	Verb
synch	2.848	Noun	Noun
synched	2.195	Verb	Verb
synching	1.894	Verb	Verb|Noun
synchro	4.066	Name	Name|Noun
synchromesh	1.593	Noun	Noun
synchronicity	2.137	Noun	Noun
synchronisation	2.894	Noun	Noun|Name
synchronise	2.333	Verb	Verb
synchronised	2.593	Verb	Verb|Adjective
synchronising	1.769	Verb	Verb
synchronistic	1.593	Adjective	Adjective
synchronization	2.438	Noun	Noun
synchronize	2.836	Verb	Verb
synchronized	2.894	Adjective	Adjective|Verb|Name
synchronizer	1.991	Noun	Noun
synchronizes	1.593	Verb	Verb
synchronizing	1.769	Verb	Verb
synchronous	1.593	Adjective	Adjective
synchros	1.593	Noun	Noun
synchs	1.769	Noun	Noun
syncopal	1.894	Adjective	Adjective
syncopate	1.593	Verb	Verb
syncopated	2.070	Verb	Verb|Adjective
syncopation	1.769	Noun	Noun
syncope	2.246	Noun	Noun|Verb
syncs	1.593	Verb	Verb
syncytial	1.593	Adjective	Adjective
syndactyly	1.894	Adverb	Adverb
syndicalist	1.593	Noun	Noun
syndicate	3.305	Noun	Noun
syndicated	2.634	Verb	Verb|Adjective
syndicates	2.246	Noun	Noun
syndication	2.496	Noun	Noun
syndrome	3.798	Noun	Noun
syndromes	2.070	Noun	Noun
syne	2.883	Noun	Noun|Name|Verb
synecdoche	1.991	Noun	Noun
synergies	1.593	Noun	Noun
synergistic	1.769	Adjective	Adjective
synergistically	1.894	Adverb	Adverb
synergize	1.593	Verb	Verb
synergy	2.797	Noun	Noun
synod	1.593	Noun	Noun
synonym	2.292	Noun	Noun
synonymous	2.754	Adjective	Adjective
synonyms	2.246	Noun	Noun
synopses	1.593	Noun	Noun
synopsis	2.468	Noun	Noun
synopsise	1.593	Verb	Verb
synoptic	1.769	Adjective	Adjective
synovial	2.137	Adjective	Adjective
synovitis	1.769	Noun	Noun
syntactically	1.593	Adverb	Adverb
syntax	2.571	Noun	Noun
synthesis	2.496	Noun	Noun
synthesise	1.593	Verb	Verb
synthesised	1.593	Adjective	Adjective
synthesiser	1.769	Noun	Noun
synthesize	2.371	Verb	Verb
synthesized	2.406	Verb	Verb|Adjective
synthesizer	2.739	Noun	Noun
synthesizers	1.894	Noun	Noun
synthesizes	1.593	Verb	Verb
synthesizing	2.195	Verb	Verb
synthetic	3.402	Adjective	Adjective
synthetically	1.769	Adverb	Adverb
synthetics	2.246	Noun	Noun
syphilis	3.287	Noun	Noun
syphilitic	2.070	Adjective	Adjective
syphilitics	1.593	Noun	Noun
syphilization	1.593	Noun	Noun
syracuse	3.143	Name	Name|Noun
syren	1.593	Noun	Noun
syria	2.783	Name	Name|Noun
syrian	2.292	Adjective	Adjective
syrians	2.070	Noun	Noun
syringe	3.292	Noun	Noun|Verb|Name
syringes	2.707	Noun	Noun|Verb
syrup	3.708	Noun	Noun|Verb|Name
syrups	1.894	Noun	Noun
syrupy	1.769	Adjective	Adjective
system	4.961	Noun	Noun
systematic	2.783	Adjective	Adjective
systematically	2.823	Adverb	Adverb
systematics	1.991	Noun	Noun|Name
systematized	1.769	Verb	Verb
systemic	2.371	Adjective	Adjective
systemically	1.593	Adverb	Adverb
systemize	1.593	Verb	Verb
systemized	1.769	Verb	Verb
systems	4.221	Noun	Noun
systolic	2.991	Adjective	Adjective|Name
syzygy	1.769	Noun	Noun
t	7.157	Letter	Letter|Pronoun|Name
ta	3.657	To	To|Interjection
taa	1.593	Noun	Noun
taal	1.769	Adjective	Adjective
tab	3.762	Noun	Noun|Verb
tabac	1.894	Noun	Noun|Name
tabasco	2.672	Name	Name|Noun
tabbed	1.593	Verb	Verb
tabbies	1.769	Noun	Noun
tabbouleh	2.070	Noun	Noun|Name
tabby	2.872	Name	Name|Noun
taber	2.634	Name	Name|Noun
tabernacle	2.860	Noun	Noun|Name
tabes	2.371	Noun	Noun|Name|Verb
tabla	1.593	Noun	Noun
table	5.023	Noun	Noun|Verb|Name
tableau	2.246	Noun	Noun
tableaux	1.593	Noun	Noun
tablecloth	2.982	Noun	Noun
tablecloths	2.883	Noun	Noun
tabled	1.593	Verb	Verb
tables	4.070	Noun	Noun
tablespoon	2.292	Noun	Noun
tablespoonful	1.593	Noun	Noun
tablespoons	1.894	Noun	Noun
tablet	3.178	Noun	Noun
tabletop	2.070	Noun	Noun
tabletops	1.894	Noun	Noun
tablets	3.155	Noun	Noun|Verb
tableware	1.769	Noun	Noun
tabling	1.991	Verb	Verb
tabloid	3.048	Adjective	Adjective|Noun
tabloids	2.991	Noun	Noun
taboo	3.091	Noun	Noun|Adjective
taboos	2.438	Noun	Noun
tabor	2.333	Name	Name|Noun
tabs	3.329	Noun	Noun
tabula	1.991	Noun	Noun
tabulate	1.593	Verb	Verb
tabulating	1.593	Adjective	Adjective
tabulation	1.894	Noun	Noun
tabulations	1.769	Noun	Noun|Name
tabule	1.593	Verb	Verb
tacan	1.593	Noun	Noun
tace	1.991	Noun	Noun
tacet	1.593	Noun	Noun
tach	2.634	Noun	Noun|Verb|Name
tache	1.769	Noun	Noun|Name
tachibana	2.406	Name	Name|Noun
tachistoscopic	1.593	Adjective	Adjective
tachometer	1.894	Noun	Noun
tachycardia	2.522	Noun	Noun
tachycardiac	1.593	Adjective	Adjective
tachyon	2.137	Noun	Noun
tachypnea	1.593	Noun	Noun
tachypneic	1.991	Adjective	Adjective|Name
tacit	2.195	Adjective	Adjective
tacitly	1.894	Adverb	Adverb
taciturn	2.246	Verb	Verb|Noun
tack	3.329	Noun	Noun|Verb
tacked	2.371	Verb	Verb
tacker	1.593	Noun	Noun
tacket	1.593	Noun	Noun
tackiest	1.769	Adjective	Adjective
tackiness	1.593	Noun	Noun
tacking	1.769	Verb	Verb
tackle	3.634	Verb	Verb|Noun
tackled	2.883	Verb	Verb
tackler	1.769	Noun	Noun
tacklers	1.593	Noun	Noun
tackles	2.496	Verb	Verb
tackling	2.707	Verb	Verb|Noun
tacks	2.723	Noun	Noun
tacky	3.422	Adjective	Adjective
taco	3.493	Noun	Noun|Name
tacoma	2.468	Name	Name|Noun
taconite	1.894	Noun	Noun
tacos	3.337	Noun	Noun|Name
tact	3.048	Noun	Noun
tactful	2.769	Adjective	Adjective
tactfully	1.991	Adverb	Adverb
tactic	3.195	Noun	Noun
tactical	3.742	Adjective	Adjective
tactically	2.292	Adverb	Adverb
tactician	2.246	Noun	Noun
tacticians	1.593	Noun	Noun
tactics	3.676	Noun	Noun
tactile	2.571	Adjective	Adjective
tactless	2.468	Adjective	Adjective
tad	3.670	Noun	Noun
tadpole	2.783	Noun	Noun|Name
tadpoles	2.754	Noun	Noun|Name
tae	2.982	Preposition	Preposition|To
tael	1.593	Noun	Noun
taels	2.690	Noun	Noun|Verb
taenia	2.070	Noun	Noun|Name
taenias	1.593	Noun	Noun
taffeta	2.593	Noun	Noun
taffies	1.593	Noun	Noun
taffrail	1.769	Noun	Noun
taffy	3.382	Noun	Noun|Name|Adjective
taft	3.309	Name	Name
tag	4.142	Noun	Noun|Verb
tagalog	1.593	Name	Name
tagalong	1.991	Noun	Noun
tagged	3.279	Verb	Verb
tagger	2.137	Noun	Noun
tagging	2.964	Verb	Verb|Adjective|Noun|Name
tagliarini	1.769	Noun	Noun
tagliatelle	1.769	Noun	Noun
tags	3.552	Noun	Noun|Verb
taha	1.894	Noun	Noun|Name
tahiti	3.488	Name	Name|Noun|Adjective
tahitian	2.468	Adjective	Adjective
tahitians	1.769	Noun	Noun
tai	3.474	Noun	Noun|Name|Adjective
tail	4.378	Noun	Noun|Verb
tailback	2.292	Noun	Noun
tailbone	1.991	Noun	Noun
tailbones	1.593	Noun	Noun
tailcoat	1.593	Noun	Noun
tailcoats	1.769	Noun	Noun
tailed	3.137	Verb	Verb|Adjective|Name
tailers	1.593	Noun	Noun
tailgate	2.672	Noun	Noun|Verb
tailgated	1.894	Verb	Verb
tailgater	1.593	Noun	Noun
tailgaters	1.769	Noun	Noun
tailgates	1.593	Noun	Noun
tailgating	2.496	Verb	Verb|Noun|Name
tailing	3.206	Verb	Verb
tailings	1.894	Noun	Noun
tailless	1.593	Adjective	Adjective
taillight	2.925	Noun	Noun
taillights	2.406	Noun	Noun
tailor	3.622	Noun	Noun|Verb
tailored	2.723	Verb	Verb|Adjective
tailoring	2.496	Verb	Verb|Noun
tailors	2.547	Noun	Noun|Verb
tailpipe	2.707	Noun	Noun
tailpipes	1.593	Noun	Noun
tails	3.756	Noun	Noun|Verb
tailspin	2.371	Noun	Noun
tailwind	2.137	Noun	Noun
tailwinds	2.246	Noun	Noun
tain	2.593	#N/A	#N/A
taint	2.905	Noun	Noun|Verb
tainted	3.260	Verb	Verb|Adjective
tainting	1.991	Verb	Verb
taints	1.769	Verb	Verb|Noun
taipan	1.894	Noun	Noun|Name
taipei	3.048	Name	Name
taipo	1.894	Name	Name|Noun
tait	2.964	Name	Name|Noun
taiwan	3.537	Name	Name
taiwanese	2.754	Adjective	Adjective|Noun
taj	3.111	Name	Name
taka	1.769	Noun	Noun
take	6.276	Verb	Verb|Noun|Name
takeaway	2.137	Noun	Noun
taked	1.769	Verb	Verb
takedown	2.438	Noun	Noun
takedowns	2.070	Noun	Noun
taken	5.141	Verb	Verb|Adjective|Noun
takeoff	3.392	Noun	Noun|Verb|Name
takeoffs	2.246	Noun	Noun
takeout	3.211	Noun	Noun|Verb|Name
takeover	3.200	Noun	Noun
takeovers	2.195	Noun	Noun
taker	2.964	Noun	Noun
takers	3.040	Noun	Noun
takes	5.069	Verb	Verb|Noun
taketh	2.571	Verb	Verb
takin	3.957	Verb	Verb
taking	5.380	Verb	Verb|Noun|Adjective
takings	2.246	Noun	Noun
tal	2.872	Name	Name|Adjective
talar	1.593	Adjective	Adjective
talbot	3.517	Name	Name
talc	2.406	Noun	Noun|Name
talcum	2.894	Noun	Noun
tale	4.079	Noun	Noun
talebearer	1.894	Noun	Noun
talent	4.417	Noun	Noun
talented	4.057	Adjective	Adjective
talentless	2.333	Adjective	Adjective
talents	3.661	Noun	Noun
taler	1.593	Name	Name
tales	3.848	Noun	Noun
tali	2.406	Noun	Noun|Verb
talionis	1.593	Name	Name
talisman	3.167	Noun	Noun
talismans	2.522	Noun	Noun
talk	5.931	Verb	Verb|Noun
talkative	2.964	Adjective	Adjective
talkativeness	1.593	Noun	Noun
talked	5.010	Verb	Verb|Noun
talker	3.256	Noun	Noun
talkers	2.333	Noun	Noun
talkie	2.522	Noun	Noun|Name
talkies	2.371	Noun	Noun|Name|Verb
talking	5.696	Verb	Verb|Noun|Adjective
talks	4.377	Verb	Verb|Noun
talky	2.571	Adjective	Adjective|Name
tall	4.509	Adjective	Adjective
tallahassee	2.823	Name	Name|Noun
tallboy	1.593	Noun	Noun
taller	3.747	Adjective	Adjective
talles	1.769	Name	Name
tallest	2.999	Adjective	Adjective
tallied	2.246	Verb	Verb
tallies	2.070	Verb	Verb|Noun
tallis	2.468	Name	Name|Noun
tallish	1.769	Verb	Verb
tallith	1.593	Noun	Noun
tallness	1.593	Noun	Noun
tallow	2.070	Noun	Noun|Verb
tallows	1.593	Noun	Noun
tally	3.545	Verb	Verb|Noun|Name
tallyho	2.654	Interjection	Interjection
tallying	1.769	Verb	Verb
tallyman	1.593	Name	Name
talmud	2.973	Name	Name
talmudic	1.894	Adjective	Adjective
talon	3.048	Noun	Noun|Name
taloned	1.769	Adjective	Adjective
talons	2.754	Noun	Noun|Name
talpa	1.593	Name	Name
talus	1.991	Noun	Noun|Name
tam	3.438	Name	Name|Verb
tamale	2.406	Noun	Noun|Name
tamales	2.468	Noun	Noun
tamara	3.040	Name	Name|Noun
tamarack	1.769	Name	Name
tamaracks	1.593	Noun	Noun
tamarin	1.593	Noun	Noun
tamarind	1.894	Noun	Noun|Verb
tamarisk	1.593	Noun	Noun
tamas	1.593	Name	Name
tambo	1.894	Name	Name|Noun
tambourine	2.955	Noun	Noun|Name
tambourines	2.137	Noun	Noun
tame	3.438	Verb	Verb|Adjective
tamed	2.915	Verb	Verb|Adjective
tamely	1.593	Adverb	Adverb
tamer	2.672	Noun	Noun|Name
tames	1.769	Verb	Verb
tamest	1.593	Adjective	Adjective
tamil	1.991	Adjective	Adjective
taming	2.614	Verb	Verb|Noun|Adjective
tammany	2.496	Name	Name|Noun
tammie	2.371	Name	Name|Noun
tammy	3.712	Name	Name|Noun|Adjective
tamp	1.894	Verb	Verb|Noun
tampa	3.105	Name	Name|Noun
tamper	2.707	Verb	Verb
tampered	3.167	Verb	Verb|Adjective|Name
tamperer	1.593	Noun	Noun
tampering	3.124	Verb	Verb|Noun|Adjective
tamperproof	1.769	Verb	Verb|Adjective
tampers	1.991	Verb	Verb
tamping	1.769	Verb	Verb
tampon	2.836	Noun	Noun
tamponade	2.690	Noun	Noun|Verb
tamponing	1.593	Verb	Verb
tampons	2.872	Noun	Noun
tampoon	1.593	Noun	Noun
tams	1.894	Name	Name|Noun
tan	3.935	Noun	Noun|Adjective|Verb|Name
tana	1.894	Name	Name|Noun
tanager	2.070	Noun	Noun
tanagers	1.593	Noun	Noun
tanbark	1.593	Noun	Noun
tandem	2.571	Noun	Noun|Name
tandoori	2.292	Noun	Noun|Verb
tane	2.964	Noun	Noun|Name
tang	3.353	Noun	Noun|Name
tangelo	1.769	Noun	Noun
tangent	2.593	Noun	Noun|Adjective
tangential	1.769	Adjective	Adjective
tangents	1.593	Noun	Noun
tangerine	2.883	Adjective	Adjective
tangerines	2.246	Noun	Noun
tangible	3.048	Adjective	Adjective
tangier	2.371	Name	Name|Adjective
tanginess	1.593	Noun	Noun
tangle	3.024	Verb	Verb|Noun
tangled	3.409	Verb	Verb|Adjective
tanglefoot	1.593	Noun	Noun
tanglement	1.593	Noun	Noun
tangler	1.593	Noun	Noun
tangles	2.195	Noun	Noun|Verb
tangling	2.070	Verb	Verb
tangly	1.593	Adverb	Adverb
tango	3.731	Noun	Noun|Verb|Name
tangoed	1.769	Verb	Verb
tangos	2.070	Noun	Noun
tangs	2.070	Noun	Noun
tangy	2.547	Adjective	Adjective
tania	2.783	Name	Name|Noun
tanjong	1.593	Name	Name
tank	4.408	Noun	Noun|Verb|Name
tanka	2.438	Name	Name|Noun
tankard	1.991	Noun	Noun
tanked	2.982	Verb	Verb|Adjective
tanker	3.296	Noun	Noun
tankers	2.707	Noun	Noun
tankful	2.195	Noun	Noun
tanking	2.070	Verb	Verb
tankless	1.593	Adjective	Adjective
tanks	3.997	Noun	Noun|Verb
tanna	2.797	Name	Name|Noun
tanned	2.797	Adjective	Adjective|Verb
tanner	3.568	Name	Name|Noun
tanneries	1.769	Noun	Noun
tanners	1.593	Noun	Noun
tannery	2.333	Noun	Noun
tannhauser	1.593	Unclassified	Unclassified
tannic	1.894	Adjective	Adjective
tanning	3.105	Adjective	Adjective|Verb|Noun|Name
tannins	2.406	Noun	Noun
tannish	1.593	Adjective	Adjective
tanny	2.547	Name	Name|Noun
tans	2.246	Noun	Noun
tansey	1.769	Name	Name
tansy	2.333	Noun	Noun
tantalising	1.593	Adjective	Adjective
tantalisingly	1.593	Adverb	Adverb
tantalize	1.991	Verb	Verb
tantalized	1.769	Verb	Verb|Adjective
tantalizer	1.769	Noun	Noun
tantalizing	2.496	Adjective	Adjective|Verb
tantalizingly	1.593	Adverb	Adverb
tantalum	1.894	Noun	Noun
tantalus	1.593	Noun	Noun
tantamount	2.547	Adjective	Adjective
tanto	2.999	Unclassified	Unclassified
tantra	2.690	Name	Name|Noun
tantric	2.654	Adjective	Adjective|Name
tantrum	2.955	Noun	Noun
tantrums	2.690	Noun	Noun
tanzania	2.406	Name	Name
tanzanian	1.769	Adjective	Adjective
tao	3.111	Name	Name|Noun
taoist	2.371	Noun	Noun|Adjective
taoists	1.593	Noun	Noun
taos	2.522	Name	Name|Noun
tap	4.169	Noun	Noun|Verb
tapas	2.070	Noun	Noun
tape	4.837	Noun	Noun|Verb
taped	3.632	Verb	Verb|Adjective|Noun
tapeline	1.593	Noun	Noun
taper	2.292	Noun	Noun
tapered	2.371	Verb	Verb|Adjective|Name
tapering	2.070	Verb	Verb
tapers	1.991	Noun	Noun
tapes	4.115	Noun	Noun|Verb
tapestries	2.522	Noun	Noun
tapestry	2.860	Noun	Noun
tapeworm	2.848	Noun	Noun|Verb
tapeworms	1.769	Noun	Noun
taping	3.317	Verb	Verb|Noun|Adjective
tapings	1.593	Noun	Noun
tapioca	2.797	Noun	Noun|Name
tapir	1.991	Noun	Noun
tapped	3.652	Verb	Verb|Noun|Adjective
tapper	1.769	Noun	Noun
tappers	1.593	Noun	Noun
tapping	3.509	Verb	Verb|Noun
tappings	1.769	Noun	Noun
taproom	1.593	Noun	Noun
taprooms	1.593	Noun	Noun
taps	3.409	Noun	Noun|Verb
tapster	1.593	Noun	Noun
tapu	1.769	Noun	Noun
tar	3.499	Noun	Noun|Verb
tara	3.703	Name	Name|Interjection
taradiddle	1.593	Verb	Verb
taramasalata	1.593	Name	Name
tarantella	2.137	Noun	Noun|Name
tarantula	2.964	Noun	Noun|Adjective|Name
tarantulas	2.195	Noun	Noun|Name
tardies	1.894	Noun	Noun
tardily	1.769	Adverb	Adverb
tardiness	2.654	Noun	Noun
tardy	3.063	Adjective	Adjective|Noun
tare	1.991	Name	Name
tares	1.593	Noun	Noun
target	4.579	Noun	Noun|Verb
targeted	3.337	Verb	Verb|Adjective
targeting	3.353	Verb	Verb|Noun
targets	3.825	Noun	Noun|Verb
tariff	2.195	Noun	Noun
tariffs	2.292	Noun	Noun
tarlatan	1.593	Adjective	Adjective
tarmac	2.654	Noun	Noun
tarmacked	1.593	Verb	Verb
tarman	1.593	Name	Name
tarn	2.973	Noun	Noun|Name
tarnation	2.754	Noun	Noun
tarnish	2.593	Verb	Verb
tarnished	2.593	Verb	Verb|Adjective
tarnishing	1.593	Verb	Verb
taro	2.654	Noun	Noun|Name
tarot	3.084	Noun	Noun|Verb|Name
tarots	1.593	Noun	Noun
tarp	2.999	Noun	Noun|Verb
tarpaulin	2.070	Noun	Noun
tarpeian	1.593	Adjective	Adjective
tarpon	2.292	Noun	Noun|Name
tarps	2.195	Noun	Noun|Verb
tarr	1.769	Name	Name
tarragon	2.468	Noun	Noun|Name
tarred	2.496	Verb	Verb|Name|Adjective
tarried	1.769	Verb	Verb
tarring	2.137	Verb	Verb
tarry	2.672	Verb	Verb|Noun|Name
tarrying	1.894	Verb	Verb
tars	1.991	Verb	Verb|Noun
tarsus	2.137	Name	Name
tart	3.382	Noun	Noun|Adjective
tartan	2.522	Adjective	Adjective
tartans	1.593	Noun	Noun
tartar	3.178	Adjective	Adjective|Noun
tartare	2.690	Noun	Noun|Verb
tartars	2.883	Noun	Noun
tartarus	2.836	Name	Name|Noun
tartary	1.894	Name	Name|Noun
tarted	1.991	Verb	Verb
tartlets	1.593	Noun	Noun
tartly	1.593	Adverb	Adverb
tartrazine	1.769	Noun	Noun
tarts	3.055	Noun	Noun
tartuffe	1.593	Noun	Noun
tarty	2.070	Adjective	Adjective
tarzan	3.988	Name	Name
tas	2.333	Noun	Noun|Name
tasco	1.593	Name	Name
tash	2.195	Name	Name|Verb
task	4.105	Noun	Noun
tasked	2.547	Verb	Verb
tasker	2.496	Noun	Noun|Name
tasking	2.246	Verb	Verb|Adjective|Noun
taskless	1.593	Adjective	Adjective
taskmaster	2.246	Noun	Noun|Name
tasks	3.226	Noun	Noun
tasmanian	2.333	Adjective	Adjective
tass	1.769	Name	Name
tasse	1.593	Noun	Noun
tassel	2.739	Noun	Noun|Name
tassels	2.739	Noun	Noun|Name
tassie	1.769	Noun	Noun
taste	4.710	Noun	Noun|Verb
tastebuds	1.894	Noun	Noun
tasted	3.760	Verb	Verb
tasteful	3.137	Adjective	Adjective|Name
tastefully	2.593	Adverb	Adverb
tasteless	2.955	Adjective	Adjective|Name
tastelessness	1.769	Noun	Noun
taster	2.406	Noun	Noun|Name
tastes	4.079	Noun	Noun|Verb
tastier	2.070	Adjective	Adjective
tastiest	1.769	Adjective	Adjective
tasting	3.270	Noun	Noun|Verb|Adjective
tastings	1.894	Noun	Noun
tasty	3.801	Adjective	Adjective
tat	3.040	Noun	Noun|Name
tatami	1.991	Noun	Noun
tate	3.409	Name	Name|Verb|Noun
tater	2.707	Name	Name|Adjective|Noun
taters	2.593	Noun	Noun
tates	2.246	Name	Name|Noun
tatler	1.593	#N/A	#N/A
tatoo	2.468	Noun	Noun
tatoos	1.894	Noun	Noun
tatou	1.769	Noun	Noun
tats	2.438	Noun	Noun
tatted	1.769	Verb	Verb
tattered	2.406	Adjective	Adjective
tatters	2.070	Noun	Noun
tattersall	1.894	Name	Name
tatting	1.894	Noun	Noun|Verb
tattle	2.246	Verb	Verb
tattled	1.991	Verb	Verb
tattler	2.690	Noun	Noun|Name
tattletale	2.739	Noun	Noun|Name
tattletales	1.769	Noun	Noun
tattling	2.070	Verb	Verb|Noun
tattoo	4.078	Noun	Noun|Name
tattooed	3.416	Verb	Verb|Adjective|Name
tattooer	1.593	Noun	Noun
tattooing	2.496	Verb	Verb|Noun
tattooist	1.593	Noun	Noun
tattoos	3.568	Noun	Noun
tattva	1.593	Name	Name
tatty	1.894	Adjective	Adjective|Noun
tatu	1.769	Name	Name
tau	2.654	Noun	Noun
taught	4.642	Verb	Verb|Adjective|Noun
taunt	2.810	Verb	Verb|Noun
taunted	2.406	Verb	Verb
taunting	3.016	Verb	Verb|Noun|Adjective
taunts	2.246	Verb	Verb|Noun
taupe	2.848	Noun	Noun
taupo	2.195	Name	Name|Noun
taurus	2.769	Name	Name|Noun
tauruses	1.593	Noun	Noun
taut	2.848	Adjective	Adjective
tautness	1.769	Noun	Noun
tautology	1.769	Noun	Noun
tav	1.593	Noun	Noun
tave	2.593	Verb	Verb|Name|Noun
tavern	3.493	Noun	Noun|Name
taverna	1.769	Noun	Noun
taverns	2.333	Noun	Noun
tavers	1.593	Name	Name
taw	2.195	Verb	Verb
tawdry	2.783	Adjective	Adjective|Noun
tawney	1.593	Name	Name
tawny	2.823	Adjective	Adjective
tax	4.163	Noun	Noun|Verb
taxable	1.991	Adjective	Adjective
taxation	2.496	Noun	Noun
taxations	1.593	Noun	Noun
taxed	2.333	Verb	Verb
taxes	3.989	Noun	Noun|Verb
taxi	4.412	Noun	Noun|Verb
taxicab	2.945	Noun	Noun|Verb
taxicabs	2.292	Noun	Noun
taxidermist	2.246	Noun	Noun
taxidermy	2.246	Noun	Noun|Adjective
taxied	2.070	Verb	Verb
taxiing	1.593	Verb	Verb
taxing	2.496	Verb	Verb|Adjective
taxis	3.016	Noun	Noun|Name
taxman	2.292	Noun	Noun|Name
taxmen	1.769	Noun	Noun
taxonomic	1.593	Adjective	Adjective
taxpayer	2.769	Noun	Noun
taxpayers	3.221	Noun	Noun
taxpaying	1.593	Adjective	Adjective
taxwise	1.593	Adverb	Adverb
tay	2.547	Name	Name|Noun
tazia	1.593	Name	Name
tb	2.915	Noun	Noun
tbs	2.246	Noun	Noun
tc	2.991	Name	Name
tch	2.797	Name	Name|Noun
tchaikovsky	2.783	Name	Name
tck	1.769	Name	Name
tdr	1.593	Name	Name
te	3.471	Unclassified	Unclassified
tea	4.768	Noun	Noun|Name
teabag	1.769	Noun	Noun|Name
teabags	1.769	Noun	Noun
teach	4.862	Verb	Verb
teachable	1.769	Adjective	Adjective
teached	2.195	Verb	Verb
teacher	4.746	Noun	Noun|Name
